county_name,lat,lng,state,lng_rank,lat_rank,nyc,min_lng_rank,min_lat_rank,max_lng_rank,max_lat_rank,num_squares,county,ttl,pre_mult,mult,sqrt_mult,mid_lng_rank,mid_lat_rank,scaled_lng_rank,scaled_lat_rank,test_lat_rank,test_lng_rank,new_scaled_lat_rank,new_scaled_lng_rank,square_id,min_new_scaled_lat_rank,min_new_scaled_lng_rank,max_new_scaled_lat_rank,max_new_scaled_lng_rank,dummy,prop_scaled_lat_rank,prop_scaled_lng_rank,min_prop_scaled_lat_rank,min_prop_scaled_lng_rank,max_prop_scaled_lat_rank,max_prop_scaled_lng_rank
Hamilton,43.387721518999996,-74.1707594937,NY,57.0,51.0,False,51.0,49.0,58.0,63.0,87,Hamilton,231,2.655172413793104,1.0,1.0,54.5,56.0,59.5,46.0,15205.477241962652,16994.356917487672,11661.140308555068,12960.147556981407,49,15204.977241962652,16993.856917487672,15205.977241962652,16994.856917487672,1,11661.140308555068,12960.147556981407,11660.640308555068,12959.647556981407,11661.640308555068,12960.647556981407
Broome,42.1039240506,-76.1044303797,NY,38.0,29.0,False,38.0,28.0,44.0,34.0,33,Broome,9944,301.3333333333333,113.48917748917748,10.653129938622612,41.0,31.0,6.040610184132157,7.693740122754773,8646.251765037587,11329.571278325117,13081.361921012514,13465.18462899814,50,8640.925200068275,11324.244713355805,8651.578330006898,11334.897843294428,1,13081.361921012514,13465.18462899814,13076.035356043203,13459.85806402883,13086.688485981826,13470.511193967452
Cattaraugus,42.3373417722,-78.54696202529999,NY,14.0,33.0,False,9.0,28.0,16.0,36.0,67,Cattaraugus,2232,33.3134328358209,12.546617561542936,3.542120489416323,12.5,32.0,19.31318073412449,36.54212048941632,9838.838215387601,4174.052576225042,12346.211803255002,13455.101210796873,51,9837.067155142893,4172.281515980334,9840.609275632309,4175.8236364697495,1,12346.211803255002,13455.101210796873,12344.440743010295,13453.330150552165,12347.98286349971,13456.87227104158
Queens,40.7034177215,-73.865443038,NY,60.0,5.0,True,60.0,4.0,61.0,6.0,5,Queens,182995,36599.0,13784.03896103896,117.40544689680695,60.5,5.0,1.2972765515965181,5.0,1490.7330629375153,17888.79675525018,5381.940672434243,16394.869981304633,52,1432.0303394891118,17830.094031801775,1549.4357863859188,17947.499478698584,1,7437.61315830039,15397.20544343812,7378.910434851987,15338.502719989718,7496.315881748793,15455.908166886524
Erie,42.5124050633,-78.75050632909999,NY,12.0,36.0,False,9.0,35.0,14.0,46.0,48,Erie,75624,1575.5,593.3701298701299,24.35918984428936,11.5,40.5,24.17959492214468,-73.61635429930213,10733.278053150107,3577.759351050036,12541.279540879365,13240.864695341303,53,10721.098458227962,3565.5797561278914,10745.457648072252,3589.9389459721806,1,12541.279540879365,13240.864695341303,12529.09994595722,13228.685100419158,12553.45913580151,13253.044290263448
Saratoga,42.9208860759,-73.7636708861,NY,61.0,43.0,False,58.0,41.0,62.0,51.0,39,Saratoga,10035,257.3076923076923,96.9080919080919,9.844190769590556,60.0,46.0,70.84419076959055,13.46742769122833,12820.304341262627,18186.943367837684,12617.470100162142,13993.387611771945,54,12815.382245877832,18182.02127245289,12825.226436647421,18191.86546322248,1,12258.457295104365,12135.451641388114,12253.53519971957,12130.52954600332,12263.379390489159,12140.373736772908
Dutchess,41.5787341772,-73.6618987342,NY,62.0,20.0,False,59.0,18.0,63.0,28.0,37,Dutchess,18951,512.1891891891893,192.90242190242188,13.88893163286586,61.0,23.0,75.88893163286586,-21.666794898597573,5962.932251750061,18485.089980425182,13094.47745139247,12689.436267350597,55,5955.987785933628,18478.14551460875,5969.876717566494,18492.034446241614,1,13094.47745139247,12689.436267350597,13087.532985576037,12682.491801534165,13101.421917208902,12696.380733167029
Putnam,41.3453164557,-73.865443038,NY,60.0,16.0,False,60.0,16.0,63.0,19.0,11,Putnam,5719,519.9090909090909,195.80991735537185,13.993209687393804,61.5,17.5,39.010185468909285,-4.989814531090707,4770.345801400048,17888.79675525018,12864.267590215,12840.338084219578,56,4763.349196556351,17881.80015040648,4777.342406243745,17895.793360093878,1,12864.267590215,12840.338084219578,12857.270985371304,12833.341479375882,12871.264195058697,12847.334689063275
Yates,42.570759493699995,-77.1221518987,NY,28.0,37.0,False,26.0,36.0,30.0,40.0,17,Yates,815,47.941176470588225,18.055767761650113,4.24920789814409,28.0,38.0,28.0,32.750792101855914,11031.424665737612,8348.105152450084,11947.330616455765,13206.556952249312,57,11029.30006178854,8345.980548501011,11033.549269686684,8350.229756399156,1,11947.330616455765,13206.556952249312,11945.206012506693,13204.432348300239,11949.455220404838,13208.681556198384
Fulton,43.2126582278,-74.5778481013,NY,53.0,48.0,False,52.0,45.0,57.0,49.0,23,Fulton,1406,61.1304347826087,23.023150762281194,4.7982445500704936,54.5,47.0,45.802633174894254,52.79824455007049,14311.037404200144,15801.77046713766,12229.598281601076,13495.736087352318,58,14308.638281925108,15799.371344862624,14313.43652647518,15804.169589412695,1,12624.823743032362,12469.192226470761,12622.424620757327,12466.793104195725,12627.222865307398,12471.591348745796
Cattaraugus,42.4540506329,-78.6487341772,NY,13.0,35.0,False,9.0,28.0,16.0,36.0,67,Cattaraugus,2232,33.3134328358209,12.546617561542936,3.542120489416323,12.5,32.0,14.771060244708162,45.626361468248966,10435.131440562604,3875.905963637539,12479.901584600579,11192.689339650358,59,10433.360380317896,3874.134903392831,10436.902500807311,3877.6770238822473,1,12462.175426665443,13284.68233101067,12460.404366420735,13282.911270765962,12463.94648691015,13286.453391255378
Delaware,42.3956962025,-74.78139240510001,NY,51.0,34.0,False,45.0,25.0,54.0,35.0,70,Delaware,1949,27.84285714285714,10.486270871985157,3.2382512058185284,49.5,30.0,55.857376808727786,46.95300482327411,10136.984827975102,15205.477241962652,11969.463946072508,13505.998607995261,60,10135.365702372193,15203.858116359743,10138.603953578011,15207.09636756556,1,12908.664005157398,12491.502447215542,12907.044879554489,12489.883321612633,12910.283130760306,12493.12157281845
Ulster,41.9872151899,-74.5778481013,NY,53.0,27.0,False,52.0,21.0,59.0,29.0,56,Ulster,16474,294.17857142857144,110.79452690166977,10.52589791427172,55.5,25.0,26.685255214320694,48.05179582854343,8049.95853986258,15801.77046713766,12117.045079929758,13335.577751122728,61,8044.695590905445,15796.507518180524,8055.221488819716,15807.033416094795,1,12764.41516493185,12672.73951382759,12759.152215974715,12667.476564870454,12769.678113888986,12678.002462784725
Warren,43.329367088599994,-73.6618987342,NY,62.0,50.0,False,57.0,49.0,63.0,57.0,43,Warren,2382,55.3953488372093,20.86318332829961,4.567623378552527,60.0,53.0,71.13524675710505,36.297129864342416,14907.330629375148,18485.089980425182,12967.255998092322,12594.87997360132,62,14905.046817685872,18482.806168735904,14909.614441064425,18487.37379211446,1,12967.255998092322,12594.87997360132,12964.972186403045,12592.596161912044,12969.539809781598,12597.163785290597
Franklin,44.6715189873,-74.1707594937,NY,57.0,73.0,False,52.0,64.0,59.0,78.0,83,Franklin,1842,22.192771084337355,8.358316382412767,2.8910752986411072,55.5,71.0,61.336612947961655,78.7821505972822,21764.70271888772,16994.356917487672,12114.864227235586,12975.163300059845,63,21763.257181238398,16992.91137983835,21766.14825653704,16995.802455136993,1,12114.864227235586,12975.163300059845,12113.418689586266,12973.717762410524,12116.309764884907,12976.608837709166
Madison,43.0375949367,-75.6973417722,NY,42.0,45.0,False,40.0,40.0,46.0,47.0,35,Madison,3061,87.45714285714287,32.938404452690165,5.739198938239566,43.0,43.5,36.26080106176043,53.60879840735935,13416.597566437636,12522.157728675125,12646.142763533078,12251.668646690208,64,13413.727966968516,12519.288129206005,13419.467165906757,12525.027328144246,1,12221.220963994207,13699.882125657277,12218.351364525086,13697.012526188157,12224.090563463327,13702.751725126398
Chautauqua,42.162278481,-79.2593670886,NY,7.0,30.0,False,3.0,28.0,8.0,36.0,44,Chautauqua,4765,108.29545454545456,40.78659976387249,6.386438738755151,5.5,32.0,16.579658108132726,17.227122522489694,8944.39837762509,2087.026288112521,12794.047840054493,13655.150085917177,65,8941.205158255712,2083.8330687431435,8947.591596994467,2090.2195074818983,1,12794.047840054493,13655.150085917177,12790.854620685115,13651.9568665478,12797.24105942387,13658.343305286555
St Lawrence,44.1463291139,-74.78139240510001,NY,51.0,64.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,63.94404410565521,42.96592832831029,19081.383205600192,15205.477241962652,13217.073400871981,13274.019296196988,66,19079.765200086986,15203.859236449445,19083.0012111134,15207.095247475858,1,13217.073400871981,13274.019296196988,13215.455395358775,13272.401290683782,13218.691406385187,13275.637301710194
Essex,44.3797468354,-73.4583544304,NY,64.0,68.0,False,56.0,58.0,65.0,70.0,88,Essex,1529,17.375,6.5438311688311686,2.5580913136225547,60.5,64.0,72.95331959767894,78.23236525449022,20273.969655950204,19081.383205600192,12791.089299666924,13397.915094365062,67,20272.690610293394,19080.10415994338,20275.248701607015,19082.662251257003,1,12791.089299666924,13397.915094365062,12789.810254010114,13396.636048708251,12792.368345323735,13399.194140021873
Delaware,42.1039240506,-75.18848101270001,NY,47.0,29.0,False,45.0,25.0,54.0,35.0,70,Delaware,1949,27.84285714285714,10.486270871985157,3.2382512058185284,49.5,30.0,38.90437198545368,25.76174879418147,8646.251765037587,14012.89079161264,11587.829114571274,13111.007480122957,68,8644.632639434678,14011.271666009732,8647.870890640495,14014.50991721555,1,11587.829114571274,13111.007480122957,11586.209988968365,13109.388354520048,11589.448240174183,13112.626605725865
Jefferson,43.796202531599995,-76.2062025316,NY,37.0,58.0,False,35.0,56.0,44.0,67.0,64,Jefferson,2259,35.296875,13.293628246753244,3.6460428202029176,39.5,61.5,27.884892949492702,45.23885012928979,17292.50353007517,11031.424665737612,11815.186445312138,12441.184493361332,69,17290.680508665067,11029.60164432751,17294.326551485272,11033.247687147714,1,11815.186445312138,12441.184493361332,11813.363423902036,12439.36147195123,11817.00946672224,12443.007514771434
Tompkins,42.5124050633,-76.5115189873,NY,34.0,36.0,False,33.0,33.0,36.0,37.0,19,Tompkins,10634,559.6842105263158,210.79015721120984,14.518614162901699,34.5,35.0,26.740692918549147,50.518614162901706,10733.278053150107,10136.984827975102,12320.4751665378,13579.215022860786,70,10726.018746068656,10129.725520893651,10740.537360231558,10144.244135056553,1,12320.4751665378,13579.215022860786,12313.21585945635,13571.955715779335,12327.734473619252,13586.474329942237
Essex,44.0879746835,-73.4583544304,NY,64.0,63.0,False,56.0,58.0,65.0,70.0,88,Essex,1529,17.375,6.5438311688311686,2.5580913136225547,60.5,64.0,72.95331959767894,60.44190868637745,18783.23659301269,19081.383205600192,12957.402793751426,13611.062523413395,71,18781.95754735588,19080.10415994338,18784.5156386695,19082.662251257003,1,12957.402793751426,13611.062523413395,12956.123748094615,13609.783477756584,12958.681839408237,13612.341569070206
Chenango,42.2789873418,-75.6973417722,NY,42.0,32.0,False,41.0,31.0,45.0,39.0,39,Chenango,1441,36.94871794871795,13.915750915750914,3.730382140713055,43.0,35.0,38.26961785928695,20.808853577860837,9540.691602800096,12522.157728675125,13236.82455247868,13190.974245292544,72,9538.82641172974,12520.29253760477,9542.556793870452,12524.022919745481,1,13236.82455247868,13190.974245292544,13234.959361408324,13189.109054222188,13238.689743549035,13192.8394363629
Greene,42.3956962025,-73.865443038,NY,60.0,34.0,False,54.0,29.0,60.0,35.0,31,Greene,1999,64.48387096774194,24.28613322161709,4.928096308070399,57.0,32.0,74.78428892421121,43.856192616140795,10136.984827975102,17888.79675525018,11793.279258264152,13233.954611703084,73,10134.520779821067,17886.332707096146,10139.448876129138,17891.260803404213,1,11793.279258264152,13233.954611703084,11790.815210110117,13231.490563549049,11795.743306418188,13236.41865985712
Genesee,43.0375949367,-77.9363291139,NY,20.0,45.0,False,15.0,43.0,20.0,46.0,24,Genesee,1492,62.16666666666666,23.413419913419908,4.838741562991344,17.5,44.5,32.09685390747836,47.41937078149568,13416.597566437636,5962.932251750061,12566.301423172845,12252.814880715643,74,13414.17819565614,5960.512880968566,13419.016937219132,5965.351622531557,1,12566.301423172845,12252.814880715643,12563.88205239135,12250.395509934147,12568.72079395434,12255.234251497139
Albany,42.4540506329,-73.9672151899,NY,59.0,35.0,False,57.0,35.0,61.0,40.0,24,Albany,27049,1127.0416666666667,424.47023809523813,20.60267550817704,59.0,37.5,59.0,-16.5066887704426,10435.131440562604,17590.650142662682,12915.870939573251,12358.108881631422,75,10424.830102808515,17580.348804908594,10445.432778316692,17600.95148041677,1,11951.621903626878,13584.00528295485,11941.32056587279,13573.703945200761,11961.923241380966,13594.306620708938
Schoharie,42.7458227848,-74.3743037975,NY,55.0,40.0,False,52.0,34.0,57.0,41.0,29,Schoharie,1160,40.0,15.064935064935064,3.881357374029743,54.5,37.5,56.94067868701489,49.70339343507436,11925.86450350012,16398.063692312666,12907.0452374105,12203.022761805916,76,11923.923824813104,16396.123013625653,11927.805182187134,16400.00437099968,1,11976.576589046548,13691.246891983326,11974.635910359533,13689.306213296311,11978.517267733563,13693.187570670341
St Lawrence,44.6715189873,-75.4937974684,NY,44.0,73.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,34.2919669207586,81.09002756603452,21764.70271888772,13118.450953850132,12548.67345207388,12816.529139295739,77,21763.084713374512,13116.832948336925,21766.320724400925,13120.068959363338,1,12548.67345207388,12816.529139295739,12547.055446560673,12814.911133782532,12550.291457587085,12818.147144808945
Clinton,44.6715189873,-73.4583544304,NY,64.0,73.0,False,59.0,69.0,64.0,78.0,49,Clinton,2423,49.44897959183673,18.62364166445799,4.315511750008102,61.5,73.5,74.78877937502024,70.84224412499594,21764.70271888772,19081.383205600192,11796.473301862901,12985.837590441315,78,21762.544963012715,19079.22544972519,21766.86047476272,19083.540961475195,1,11796.473301862901,12985.837590441315,11794.315545987898,12983.679834566312,11798.631057737904,12987.995346316318
Niagara,43.2126582278,-78.54696202529999,NY,14.0,48.0,False,9.0,45.0,14.0,50.0,25,Niagara,9868,394.72,148.66077922077926,12.192652673671107,11.5,47.5,44.48163168417777,54.096326336835546,14311.037404200144,4174.052576225042,12464.747012262671,12679.22243843112,79,14304.941077863308,4167.956249888206,14317.13373053698,4180.148902561878,1,12391.18089266056,13314.588761508025,12385.084566323725,13308.492435171189,12397.277218997397,13320.68508784486
Monroe,43.2126582278,-77.5292405063,NY,24.0,48.0,False,20.0,44.0,25.0,50.0,31,Monroe,45446,1466.0,552.1298701298701,23.4974439063033,22.5,47.0,59.246165859454955,71.4974439063033,14311.037404200144,7155.518702100072,13015.150102022868,11139.49681040128,80,14299.288682246992,7143.769980146921,14322.786126153296,7167.267424053223,1,12304.925304321705,13160.625120381448,12293.176582368553,13148.876398428296,12316.674026274857,13172.3738423346
Essex,43.854556962,-73.5601265823,NY,63.0,59.0,False,56.0,58.0,65.0,70.0,88,Essex,1529,17.375,6.5438311688311686,2.5580913136225547,60.5,64.0,69.39522828405639,46.20954343188723,17590.650142662682,18783.23659301269,13127.141247737833,13444.11032839448,81,17589.37109700587,18781.95754735588,17591.929188319493,18784.5156386695,1,13127.141247737833,13444.11032839448,13125.862202081022,13442.831282737669,13128.420293394644,13445.38937405129
Madison,42.9208860759,-75.7991139241,NY,41.0,43.0,False,40.0,40.0,46.0,47.0,35,Madison,3061,87.45714285714287,32.938404452690165,5.739198938239566,43.0,43.5,29.52160212352087,40.130400530880216,12820.304341262627,12224.011116087622,12298.875564089993,13516.350670011796,82,12817.434741793506,12221.141516618502,12823.173940731747,12226.880715556743,1,12298.875564089993,13516.350670011796,12296.005964620872,13513.481070542675,12301.745163559113,13519.220269480917
Rockland,41.2286075949,-74.0689873418,NY,58.0,14.0,False,57.0,11.0,59.0,15.0,8,Rockland,23080,2885.0,1086.5584415584417,32.96298593207905,58.0,13.0,58.0,46.96298593207905,4174.052576225042,17292.50353007517,11144.258691035491,14060.015005172363,83,4157.571083259002,17276.02203710913,4190.5340691910815,17308.98502304121,1,12712.588740606701,12768.800522167432,12696.107247640663,12752.319029201393,12729.07023357274,12785.28201513347
Chenango,42.220632911399996,-75.4937974684,NY,44.0,31.0,False,41.0,31.0,45.0,39.0,39,Chenango,1441,36.94871794871795,13.915750915750914,3.730382140713055,43.0,35.0,47.73038214071306,16.07847143714778,9242.544990212591,13118.450953850132,12215.196082607554,12595.346619099191,84,9240.679799142235,13116.585762779776,9244.410181282947,13120.316144920487,1,12215.196082607554,12595.346619099191,12213.330891537198,12593.481428028836,12217.06127367791,12597.211810169547
Franklin,44.729873417700006,-74.4760759494,NY,54.0,74.0,False,52.0,64.0,59.0,78.0,83,Franklin,1842,22.192771084337355,8.358316382412767,2.8910752986411072,55.5,71.0,49.663387052038345,82.67322589592331,22062.849331475223,16099.917079725163,12864.678384658042,12924.583283573022,85,22061.403793825903,16098.471542075842,22064.294869124544,16101.362617374483,1,12864.678384658042,12924.583283573022,12863.232847008721,12923.137745923701,12866.123922307363,12926.028821222342
Franklin,44.4381012658,-74.1707594937,NY,57.0,69.0,False,52.0,64.0,59.0,78.0,83,Franklin,1842,22.192771084337355,8.358316382412767,2.8910752986411072,55.5,71.0,61.336612947961655,63.21784940271779,20572.116268537706,16994.356917487672,13045.741367063129,13186.859204754803,86,20570.670730888385,16992.91137983835,20573.561806187026,16995.802455136993,1,13045.741367063129,13186.859204754803,13044.295829413808,13185.413667105482,13047.18690471245,13188.304742404123
Lewis,43.9712658228,-75.3920253165,NY,45.0,61.0,False,41.0,52.0,47.0,64.0,64,Lewis,491,7.671875,2.8894074675324672,1.6998257168111286,44.0,58.0,46.699825716811134,66.09947715043339,18186.943367837684,13416.597566437636,12923.675015371258,13558.779509408332,87,18186.09345497928,13415.74765357923,18187.79328069609,13417.447479296043,1,12923.675015371258,13558.779509408332,12922.825102512852,13557.929596549926,12924.524928229665,13559.629422266738
Essex,44.3213924051,-73.865443038,NY,60.0,67.0,False,56.0,58.0,65.0,70.0,88,Essex,1529,17.375,6.5438311688311686,2.5580913136225547,60.5,64.0,58.720954343188716,74.67427394086765,19975.8230433627,17888.79675525018,13011.533402202376,13391.84776295528,88,19974.54399770589,17887.51770959337,19977.10208901951,17890.07580090699,1,13011.533402202376,13391.84776295528,13010.254356545565,13390.568717298469,13012.812447859187,13393.12680861209
St Lawrence,44.263037974700005,-74.5778481013,NY,53.0,66.0,False,41.0,63.0,53.0,78.0,138,St Lawrence,3837,27.80434782608696,10.471767363071711,3.2360110264138022,47.0,70.5,72.4160661584828,51.43795038113789,19677.676430775202,15801.77046713766,11647.275338018462,12790.15062371436,89,19676.058425261996,15800.152461624453,19679.294436288408,15803.388472650866,1,11647.275338018462,12790.15062371436,11645.657332505256,12788.532618201154,11648.893343531669,12791.768629227567
Essex,44.4964556962,-73.4583544304,NY,64.0,70.0,False,56.0,58.0,65.0,70.0,88,Essex,1529,17.375,6.5438311688311686,2.5580913136225547,60.5,64.0,72.95331959767894,85.34854788173533,20870.26288112521,19081.383205600192,12418.045233173798,12756.086220388614,90,20868.9838354684,19080.10415994338,20871.54192678202,19082.662251257003,1,12442.800981523324,13241.919844383105,12441.521935866513,13240.640798726294,12444.080027180134,13243.198890039916
Madison,42.9208860759,-75.5955696203,NY,43.0,43.0,False,40.0,40.0,46.0,47.0,35,Madison,3061,87.45714285714287,32.938404452690165,5.739198938239566,43.0,43.5,43.0,40.130400530880216,12820.304341262627,12820.304341262627,12072.310435947447,12564.148984616213,91,12817.434741793506,12817.434741793506,12823.173940731747,12823.173940731747,1,12072.310435947447,12564.148984616213,12069.440836478327,12561.279385147092,12075.180035416568,12567.018584085334
Otsego,42.8041772152,-74.883164557,NY,50.0,41.0,False,45.0,33.0,52.0,42.0,51,Otsego,3129,61.352941176470594,23.106951871657753,4.8069690941026195,48.5,37.5,57.210453641153926,57.82439182935917,12224.011116087622,14907.330629375148,12928.018891879568,12342.001698819646,92,12221.607631540572,14904.927144828098,12226.414600634673,14909.734113922199,1,11934.150263753514,13603.365490581193,11931.746779206464,13600.962006034142,11936.553748300565,13605.768975128243
Delaware,41.870506329099996,-75.18848101270001,NY,47.0,25.0,False,45.0,25.0,54.0,35.0,70,Delaware,1949,27.84285714285714,10.486270871985157,3.2382512058185284,49.5,30.0,38.90437198545368,8.808743970907353,7453.665314687574,14012.89079161264,12007.169211819251,13428.928215365782,93,7452.046189084665,14011.271666009732,7455.284440290484,14014.50991721555,1,12875.309498747509,12581.415281092704,12873.6903731446,12579.796155489796,12876.928624350418,12583.034406695613
Tioga,42.220632911399996,-76.4097468354,NY,35.0,31.0,False,34.0,28.0,38.0,34.0,24,Tioga,1800,75.0,28.246753246753244,5.314767468737767,36.0,31.0,29.685232531262237,31.0,9242.544990212591,10435.131440562604,11619.264174524758,12946.047858372789,94,9239.887606478222,10432.474056828234,9245.20237394696,10437.788824296973,1,11619.264174524758,12946.047858372789,11616.606790790389,12943.39047463842,11621.921558259128,12948.705242107158
Franklin,44.263037974700005,-74.4760759494,NY,54.0,66.0,False,52.0,64.0,59.0,78.0,83,Franklin,1842,22.192771084337355,8.358316382412767,2.8910752986411072,55.5,71.0,49.663387052038345,51.54462350679447,19677.676430775202,16099.917079725163,11668.229924803965,12794.439102112581,95,19676.23089312588,16098.471542075842,19679.121968424522,16101.362617374483,1,11668.229924803965,12794.439102112581,11666.784387154645,12792.99356446326,11669.675462453286,12795.884639761902
Hamilton,44.029620253199994,-74.5778481013,NY,53.0,62.0,False,51.0,49.0,58.0,63.0,87,Hamilton,231,2.655172413793104,1.0,1.0,54.5,56.0,51.5,68.0,18485.089980425182,15801.77046713766,13141.989945363825,13266.014526262821,96,18484.589980425182,15801.27046713766,18485.589980425182,15802.27046713766,1,13141.989945363825,13266.014526262821,13141.489945363825,13265.514526262821,13142.489945363825,13266.514526262821
Tioga,42.220632911399996,-76.1044303797,NY,38.0,31.0,False,34.0,28.0,38.0,34.0,24,Tioga,1800,75.0,28.246753246753244,5.314767468737767,36.0,31.0,48.629534937475526,31.0,9242.544990212591,11329.571278325117,11568.995075206534,12846.791646335027,97,9239.887606478222,11326.913894590747,9245.20237394696,11332.228662059486,1,11568.995075206534,12846.791646335027,11566.337691472165,12844.134262600657,11571.652458940904,12849.449030069396
